BlockNumber;Time Since Block start in s;EventType;isHit;Scheiben Nummer (in Sequence);MousePosX;MousePosY;Scheiben Pos X;Scheiben Pos Y;Scheiben Velocity;Scheiben Durchmesser;Zeit of Existence;Maximale Existenzzeit;Anzahl an Scheiben aktuell present;Time To Movement Initiation;Cursor Path Error;final Pos Error;maxMovementVelocity in pixel/sec
0;20,85723;mouse;1;0;0,4091146;0,2365741;0,4133908;0,2649115;0;1;0,8155212;40;1;0,1169701;0,1257286;0,02865824;2,140726
0;20,87543;instantiate;0;0;0,4091146;0,2365741;0,126271;0,8190653;0;0;0;40;23;0;0;0;0
0;21,7251;mouse;1;0;0,1330729;0,7939815;0,126271;0,8190653;0;1;0,8496704;40;1;0,1149139;0,005050421;0,02598966;2,483343
0;21,76028;instantiate;0;0;0,1330729;0,7939815;0,6272472;0,7290252;0;0;0;40;24;0;0;0;0
0;22,52594;mouse;1;0;0,6466146;0,7189815;0,6272472;0,7290252;0;1;0,7656555;40;1;0,0837326;0,0637857;0,02181683;1,538626
0;22,52594;instantiate;0;0;0,6466146;0,7189815;0,9311224;0,4475845;0;0;0;40;25;0;0;0;0
0;23,37642;mouse;1;0;0,9096354;0,4412037;0,9311224;0,4475845;0;1;0,8504791;40;1;0,169342;0,0611237;0,02241439;1,177792
0;23,37642;instantiate;0;0;0,9096354;0,4412037;0,3184012;0,3928536;0;0;0;40;26;0;0;0;0
0;23,95926;mouse;0;0;0,5341146;0,4171296;0,3184012;0,3928536;0;1;0,58284;40;1;0,169342;0,0611237;0,02241439;1,177792
0;24,6129;mouse;1;0;0,3010417;0,3810185;0,3184012;0,3928536;0;1;1,236488;40;1;0,1699219;0,03466636;0,02101009;1,810797
0;24,6129;instantiate;0;0;0,3010417;0,3810185;0,5340599;0,09884906;0;0;0;40;27;0;0;0;0
0;25,64502;mouse;1;0;0,525;0,1125;0,5340599;0,09884906;0;1;1,03212;40;1;0,167305;0,2918564;0,01638383;2,341244
0;25,64502;instantiate;0;0;0,525;0,1125;0,2128514;0,9228281;0;0;0;40;28;0;0;0;0
0;26,51037;mouse;1;0;0,2138021;0,9166667;0,2128514;0,9228281;0;1;0,8653488;40;1;0,0872879;0,001901329;0,006234365;2,30474
0;26,51037;instantiate;0;0;0,2138021;0,9166667;0,3758594;0,5209875;0;0;0;40;29;0;0;0;0
0;27,4617;mouse;1;0;0,3682292;0,5175926;0,3758594;0,5209875;0;1;0,9513321;40;1;0,1021729;0,1687411;0,009005787;2,105915
0;27,4617;instantiate;0;0;0,3682292;0,5175926;0,630578;0,924167;0;0;0;40;30;0;0;0;0
0;28,22926;mouse;1;0;0,6460937;0,9398148;0,630578;0,9228781;0;1;0,7675552;40;1;0,135994;0,05340743;0,0229693;2,241867
0;28,22926;instantiate;0;0;0,6460937;0,9398148;0,3623673;0,7069389;0;0;0;40;31;0;0;0;0
0;28,99446;mouse;1;0;0,3604167;0,6981481;0,3623673;0,7069389;0;1;0,7651978;40;1;0,2172928;0,03087491;0,009004612;1,480471
0;29,012;instantiate;0;0;0,3604167;0,6981481;0,7036192;0,318271;0;0;0;40;32;0;0;0;0
0;29,92958;mouse;1;0;0,6994792;0,3129629;0,7036192;0,318271;0;1;0,9175797;40;1;0,1170349;0,149211;0,006731616;2,607962
0;29,92958;instantiate;0;0;0,6994792;0,3129629;0,6815931;0,6817769;0;0;0;40;33;0;0;0;0
0;30,69483;mouse;1;0;0,6838542;0,7050926;0,6815931;0,6817769;0;1;0,7652512;40;1;0,1192017;0,04349339;0,02342504;1,962458
0;30,72894;instantiate;0;0;0,6838542;0,7060185;0,7374465;0,1870311;0;0;0;40;34;0;0;0;0
0;31,54619;mouse;1;0;0,7411458;0,1740741;0,7374465;0,1870311;0;1;0,8172531;40;1;0,1678085;0,04959887;0,01347484;1,597941
0;31,54619;instantiate;0;0;0,7411458;0,1740741;0,5408857;0,7185556;0;0;0;40;35;0;0;0;0
0;32,312;mouse;1;0;0,5388021;0,712963;0,5408857;0,7185556;0;1;0,7658081;40;1;0,1187973;0,0003898144;0,00596817;1,839023
0;32,3303;instantiate;0;0;0,5388021;0,7143518;0,3779936;0,4123834;0;0;0;40;36;0;0;0;0
0;33,01254;mouse;1;0;0,3747396;0,3916667;0,3779936;0,4123834;0;1;0,6822357;40;1;0,2006378;0,02614304;0,02097076;1,44619
0;33,03062;instantiate;0;0;0,3747396;0,3916667;0,6649788;0,1253398;0;0;0;40;37;0;0;0;0
0;33,89756;mouse;1;0;0,6773437;0,1138889;0,6649788;0,1253398;0;1;0,8669357;40;1;0,1172333;0,2168932;0,01628822;2,683876
0;33,89756;instantiate;0;0;0,6773437;0,1138889;0,7382522;0,7429276;0;0;0;40;38;0;0;0;0
0;34,74778;mouse;1;0;0,7494792;0,7421296;0,7382522;0,7429276;0;1;0,8502197;40;1;0,1188126;0,01470011;0,0109272;2,689142
0;34,78411;instantiate;0;0;0,7494792;0,7421296;0,0943118;0,9029608;0;0;0;40;39;0;0;0;0
0;35,76363;mouse;1;0;0,1013021;0,8912037;0,0943118;0,9029608;0;1;0,9795151;40;1;0,1170044;0,1635515;0,01367824;2,633547
0;35,76363;instantiate;0;0;0,1013021;0,8912037;0,6949599;0,9270064;0;0;0;40;40;0;0;0;0
0;36,74844;mouse;1;0;0,7182292;0,9333333;0,6949599;0,922879;0;1;0,9848099;40;1;0,1187439;0,1070551;0,02550982;1,649363
0;36,74844;instantiate;0;0;0,7182292;0,9333333;0,3036126;0,1764283;0;0;0;40;41;0;0;0;0
0;37,74938;mouse;1;0;0,2971354;0,1541667;0,3036126;0,1764283;0;1;1,000938;40;1;0,2336121;0,04497445;0,02341504;3,095514
0;37,74938;instantiate;0;0;0,2971354;0,1541667;0,6137027;0,2430822;0;0;0;40;42;0;0;0;0
0;38,46643;mouse;1;0;0,6070312;0,2537037;0,6137027;0,2430822;0;1;0,7170563;40;1;0,08603668;0,1862041;0,01254295;2,004671
0;38,50174;instantiate;0;0;0,6070312;0,2537037;0,1487639;0,8836272;0;0;0;40;43;0;0;0;0
0;39,40063;mouse;1;0;0,1473958;0,899537;0,1487639;0,8836272;0;1;0,8988876;40;1;0,08362579;0,04066497;0,01458519;2,095126
0;39,43422;instantiate;0;0;0,1473958;0,899537;0,7304103;0,3983572;0;0;0;40;44;0;0;0;0
0;40,36666;mouse;1;0;0,7242187;0,3916667;0,7304103;0,3983572;0;1;0,9324341;40;1;0,1175461;0,04723912;0,009115839;2,159958
1;0;instantiate;0;0;0,4125;0,4356481;0,08150169;0,1528762;0;0;0;40;45;0;0;0;0
1;0,717598;mouse;1;0;0,0875;0,1509259;0,08150169;0,1528762;0;1;0,717598;40;1;0,03279114;0,008977145;0,006307407;1,786783
1;0,717598;instantiate;0;0;0,0875;0,1509259;0,3185812;0,5296143;0;0;0;40;46;0;0;0;0
1;1,466583;mouse;1;0;0,3289062;0,524537;0,3185812;0,5296143;0;1;0,7489853;40;1;0,1202621;0,01085648;0,01150586;1,87478
1;1,482758;instantiate;0;0;0,3289062;0,524537;0,8082383;0,4689918;0;0;0;40;47;0;0;0;0
1;2,218483;mouse;1;0;0,8192708;0,4611111;0,8082383;0,4689918;0;1;0,7357254;40;1;0,1325607;0,04246259;0,01355809;1,869781
1;2,250694;instantiate;0;0;0,8192708;0,4611111;0,2433397;0,7583382;0;0;0;40;48;0;0;0;0
1;3,100479;mouse;1;0;0,2242188;0,7569444;0,2433397;0,7583382;0;1;0,8497849;40;1;0,1676865;0,04002279;0,01917172;2,360174
1;3,134911;instantiate;0;0;0,2242188;0,7569444;0,8343759;0,9311449;0;0;0;40;49;0;0;0;0
1;4,035248;mouse;1;0;0,825;0,9064815;0,8343759;0,9228796;0;1;0,9003372;40;1;0,1330566;0,3001198;0,01888928;3,099856
1;4,035248;instantiate;0;0;0,825;0,9064815;0,4476039;0,1341722;0;0;0;40;50;0;0;0;0
1;4,834183;mouse;1;0;0,4307292;0,1046296;0,4476039;0,1341722;0;1;0,7989349;40;1;0,1186295;0,04511577;0,03402238;2,69635
1;4,870003;instantiate;0;0;0,4307292;0,1046296;0,1922632;0,8099958;0;0;0;40;51;0;0;0;0
1;5,652161;mouse;1;0;0,2169271;0,7884259;0,1922632;0,8099958;0;1;0,7821579;40;1;0,0503006;0,1220336;0,03276535;2,458091
1;5,652161;instantiate;0;0;0,2169271;0,7884259;0,8557577;0,3310704;0;0;0;40;52;0;0;0;0
1;6,701836;mouse;1;0;0,8830729;0,3268518;0,8557577;0,3310704;0;1;1,049675;40;1;0,2341537;0,05137765;0,02635303;2,889664
1;6,738213;instantiate;0;0;0,8830729;0,3268518;0,2308775;0,5748222;0;0;0;40;53;0;0;0;0
1;7,719887;mouse;1;0;0,246875;0,5699074;0,2308775;0,5748222;0;1;0,9816742;40;1;0,1487656;0,08008718;0,01673539;2,55677
1;7,719887;instantiate;0;0;0,246875;0,5699074;0,6073209;0,1977766;0;0;0;40;54;0;0;0;0
1;8,520981;mouse;1;0;0,6239583;0,1671296;0,6073209;0,1977766;0;1;0,8010941;40;1;0,1201096;0,1054959;0,03487179;2,907678
1;8,520981;instantiate;0;0;0,6239583;0,1671296;0,4045967;0,4987594;0;0;0;40;55;0;0;0;0
1;9,170006;mouse;1;0;0,4234375;0,4875;0,4045967;0,4987594;0;1;0,649025;40;1;0,1877441;-0,01358369;0,02194882;1,530924
1;9,203423;instantiate;0;0;0,4234375;0,4875;0,1776369;0,205108;0;0;0;40;56;0;0;0;0
1;10,06949;mouse;1;0;0,165625;0,1944444;0,1776369;0,205108;0;1;0,866066;40;1;0,133049;0,144549;0,01606227;1,809419
1;10,10699;instantiate;0;0;0,165625;0,1944444;0,8673782;0,09386885;0;0;0;40;57;0;0;0;0
1;11,52112;mouse;1;0;0,8596354;0,09490741;0,8673782;0,09386885;0;1;1,414131;40;1;0,06645966;0,343595;0,007812105;3,173722
1;11,55354;instantiate;0;0;0,8596354;0,0962963;0,6281464;0,9378384;0;0;0;40;58;0;0;0;0
1;12,37174;mouse;1;0;0,6273438;0,9527778;0,6281464;0,9228801;0;1;0,8181992;40;1;0,09914398;0,06045938;0,02990852;2,435646
1;12,40442;instantiate;0;0;0,6273438;0,9527778;0,3663085;0,5063754;0;0;0;40;59;0;0;0;0
1;13,07136;mouse;1;0;0,3583333;0,4935185;0,3663085;0,5063754;0;1;0,6669388;40;1;0,134552;0,01923412;0,01512954;2,467498
1;13,07136;instantiate;0;0;0,3583333;0,4935185;0,1314104;0,1835663;0;0;0;40;60;0;0;0;0
1;13,8217;mouse;1;0;0,1239583;0,1509259;0,1314104;0,1835663;0;1;0,7503433;40;1;0,2170868;0,03512064;0,03348024;1,465506
1;13,83839;instantiate;0;0;0,1239583;0,1509259;0,8225527;0,783326;0;0;0;40;61;0;0;0;0
1;14,82357;mouse;1;0;0,7997396;0,775463;0,8225527;0,783326;0;1;0,9851837;40;1;0,1182327;0,08229965;0,02413019;2,573148
1;14,82357;instantiate;0;0;0,7997396;0,775463;0,2609753;0,7692518;0;0;0;40;62;0;0;0;0
1;15,63981;mouse;1;0;0,259375;0,7606481;0,2609753;0,7692518;0;1;0,8162384;40;1;0,1852798;0,03134137;0,008751197;1,919295
1;15,67434;instantiate;0;0;0,259375;0,7606481;0,242181;0,3401309;0;0;0;40;63;0;0;0;0
1;16,28844;mouse;1;0;0,2367187;0,3277778;0,242181;0,3401309;0;1;0,6141052;40;1;0,1166077;0,01468244;0,01350687;1,479381
1;16,32362;instantiate;0;0;0,2367187;0,3277778;0,5901858;0,7747694;0;0;0;40;64;0;0;0;0
1;17,12256;mouse;1;0;0,5848958;0,7722222;0,5901858;0,7747694;0;1;0,7989426;40;1;0,09970093;0,1221263;0,005871211;2,479435
1;17,14067;instantiate;0;0;0,5848958;0,7722222;0,664764;0,2243128;0;0;0;40;65;0;0;0;0
1;17,92365;mouse;1;0;0,6661459;0,212037;0,664764;0,2243128;0;1;0,7829742;40;1;0,1839905;0,04082626;0,01235327;2,001319
1;17,94016;instantiate;0;0;0,6661459;0,212037;0,8107727;0,9317054;0;0;0;40;66;0;0;0;0
1;18,74207;mouse;1;0;0,8276042;0,9328704;0,8107727;0,9228798;0;1;0,8019104;40;1;0,1158447;0,08574897;0,01957321;2,677732
1;18,77675;instantiate;0;0;0,8276042;0,9342592;0,06065118;0,892601;0;0;0;40;67;0;0;0;0
1;19,69064;mouse;1;0;0,06354167;0,8833333;0,06065118;0,892601;0;1;0,9138947;40;1;0,1326904;0,05111068;0,009707926;2,544535
1;19,72473;instantiate;0;0;0,06354167;0,8833333;0,8851737;0,9091431;0;0;0;40;68;0;0;0;0
1;20,74223;mouse;1;0;0,8765625;0,9134259;0,8851737;0,9091431;0;1;1,017502;40;1;0,135025;0,1485498;0,009617456;2,350477
1;20,74223;instantiate;0;0;0,8765625;0,9134259;0,430064;0,6450166;0;0;0;40;69;0;0;0;0
1;21,72487;mouse;1;0;0,4291667;0,6481481;0,430064;0,6450166;0;1;0,9826355;40;1;0,1536865;0,06957829;0,003257542;2,299976
1;21,742;instantiate;0;0;0,4291667;0,6481481;0,1515171;0,8458493;0;0;0;40;70;0;0;0;0
1;22,67696;mouse;1;0;0,1552083;0,837963;0,1515171;0,8458493;0;1;0,9349518;40;1;0,16745;0,1734204;0,008707455;2,25055
1;22,71074;instantiate;0;0;0,1552083;0,837963;0,2640792;0,3496845;0;0;0;40;71;0;0;0;0
1;23,37587;mouse;1;0;0,2627604;0,3430555;0,2640792;0,3496845;0;1;0,6651306;40;1;0,1001587;0,02182692;0,006758886;1,632866
1;23,40984;instantiate;0;0;0,2627604;0,3430555;0,9182392;0,2883609;0;0;0;40;72;0;0;0;0
1;24,49339;mouse;1;0;0,9364583;0,2722222;0,9182392;0,2883609;0;1;1,083557;40;1;0,1005707;0,1462748;0,02433917;2,785733
1;24,52937;instantiate;0;0;0,9364583;0,2722222;0,5348451;0,2032978;0;0;0;40;73;0;0;0;0
1;25,31001;mouse;1;0;0,5361979;0,2027778;0,5348451;0,2032978;0;1;0,7806396;40;1;0,1520844;0,2054821;0,00144935;1,841635
1;25,34335;instantiate;0;0;0,5361979;0,2027778;0,9151623;0,4696592;0;0;0;40;74;0;0;0;0
1;26,09486;mouse;1;0;0,9;0,4814815;0,9151623;0,4696592;0;1;0,7515106;40;1;0,04960632;0,1887123;0,01922658;2,020613
1;26,1302;instantiate;0;0;0,9;0,4814815;0,4997221;0,3236971;0;0;0;40;75;0;0;0;0
1;26,89406;mouse;1;0;0,4950521;0,3069444;0,4997221;0,3236971;0;1;0,763855;40;1;0,0839386;0,1734064;0,01739136;1,901971
1;26,91055;instantiate;0;0;0,4950521;0,3069444;0,1001161;0,2109519;0;0;0;40;76;0;0;0;0
1;27,6946;mouse;1;0;0,1005208;0,2050926;0,1001161;0,2109519;0;1;0,7840424;40;1;0,09953308;0,1940196;0,00587323;1,599206
1;27,6946;instantiate;0;0;0,1005208;0,2050926;0,205011;0,7097647;0;0;0;40;77;0;0;0;0
1;28,34373;mouse;1;0;0,2111979;0,7222222;0,205011;0,7097647;0;1;0,6491394;40;1;0,0682373;0,02833027;0,0139093;1,846724
1;28,37819;instantiate;0;0;0,2111979;0,7222222;0,3231198;0,2273884;0;0;0;40;78;0;0;0;0
1;29,12886;mouse;1;0;0,3296875;0,2189815;0,3231198;0,2273884;0;1;0,7506714;40;1;0,2494507;0,02210397;0,01066829;2,519179
1;29,14481;instantiate;0;0;0,3296875;0,2199074;0,2799587;0,5297436;0;0;0;40;79;0;0;0;0
1;29,67999;mouse;1;0;0,2815104;0,5277778;0,2799587;0,5297436;0;1;0,5351868;40;1;0,1167145;0,002670884;0,002504386;1,674373
1;29,67999;instantiate;0;0;0,2815104;0,5277778;0,5902834;0,4854459;0;0;0;40;80;0;0;0;0
1;30,34512;mouse;1;0;0,5979167;0,5027778;0,5902834;0,4854459;0;1;0,6651306;40;1;0,1524963;0,01611099;0,01893833;1,426739
1;30,36214;instantiate;0;0;0,5979167;0,5027778;0,8077388;0,8070758;0;0;0;40;81;0;0;0;0
1;31,07901;mouse;1;0;0,8171875;0,7847222;0,8077388;0,8070758;0;1;0,7168732;40;1;0,1506653;0,07094744;0,0242685;1,894799
1;31,11134;instantiate;0;0;0,8171875;0,7847222;0,4137791;0,3771948;0;0;0;40;82;0;0;0;0
1;31,82947;mouse;1;0;0,4098958;0,3671296;0,4137791;0,3771948;0;1;0,7181244;40;1;0,09957886;0,05350041;0,01078831;2,11383
1;31,82947;instantiate;0;0;0,4098958;0,3671296;0,932843;0,8553463;0;0;0;40;83;0;0;0;0
1;32,7473;mouse;1;0;0,9356771;0,8523148;0,932843;0,8553463;0;1;0,9178314;40;1;0,1021271;0,1447718;0,004149976;2,655197
1;32,7473;instantiate;0;0;0,9356771;0,8523148;0,1242951;0,8251815;0;0;0;40;84;0;0;0;0
1;33,61305;mouse;1;0;0,1174479;0,8300926;0,1242951;0,8251815;0;1;0,8657532;40;1;0,1199036;0,06163138;0,008426264;2,443042
1;33,64992;instantiate;0;0;0,1174479;0,8300926;0,371322;0,4584081;0;0;0;40;85;0;0;0;0
1;34,33104;mouse;1;0;0,3796875;0,4379629;0,371322;0,4584081;0;1;0,6811218;40;1;0,09936523;0,02971089;0,0220904;2,081296
1;34,34726;instantiate;0;0;0,3796875;0,4379629;0,5859957;0,1303434;0;0;0;40;86;0;0;0;0
1;35,06538;mouse;1;0;0,6005208;0,125463;0,5859957;0,1303434;0;1;0,7181244;40;1;0,149765;0,06303757;0,01532318;1,561201
1;35,06538;instantiate;0;0;0,6005208;0,125463;0,1846486;0,8207516;0;0;0;40;87;0;0;0;0
1;35,91652;mouse;1;0;0,18125;0,8138889;0,1846486;0,8207516;0;1;0,8511353;40;1;0,1535645;0,01048517;0,00765816;2,617018
1;35,91652;instantiate;0;0;0,18125;0,8138889;0,5067427;0,2538301;0;0;0;40;88;0;0;0;0
1;36,74756;mouse;1;0;0,4924479;0,2504629;0,5067427;0,2538301;0;1;0,8310394;40;1;0,1031799;0,1155705;0,01468601;2,89803
1;36,74756;instantiate;0;0;0,4924479;0,2504629;0,5158298;0,9224546;0;0;0;40;89;0;0;0;0
1;37,5661;mouse;1;0;0,5007812;0,9189815;0,5158298;0,9224546;0;1;0,8185425;40;1;0,1196442;0,01046115;0,01544415;2,743433
1;37,58162;instantiate;0;0;0,5007812;0,9189815;0,1470758;0,7638302;0;0;0;40;90;0;0;0;0
1;38,41504;mouse;1;0;0,1377604;0,7453704;0,1470758;0,7638302;0;1;0,8334198;40;1;0,1663208;0,2000875;0,02067711;2,152173
1;38,44798;instantiate;0;0;0,1377604;0,7453704;0,6308421;0,9411235;0;0;0;40;91;0;0;0;0
1;39,25031;mouse;1;0;0,6388021;0,9351852;0,6308421;0,9228799;0;1;0,8023224;40;1;0,1513977;0,1578443;0,01465539;2,348061
1;39,25031;instantiate;0;0;0,6388021;0,9351852;0,5200914;0,2210665;0;0;0;40;92;0;0;0;0
1;40,01595;mouse;1;0;0,5171875;0,1796296;0,5200914;0,2210665;0;1;0,7656403;40;1;0,1372986;0,04454762;0,04153848;2,649232
2;0;instantiate;0;0;0,3856771;0,6921296;0,5167276;0,770469;0;0;0;40;93;0;0;0;0
2;0,8342896;mouse;1;0;0,5171875;0,7759259;0,5167276;0,770469;0;1;0,8342896;40;1;0,03405762;0,3285146;0,005476271;1,265401
2;0,8342896;instantiate;0;0;0,5171875;0,7759259;0,6788264;0,3750512;0;0;0;40;94;0;0;0;0
2;1,534592;mouse;1;0;0,6747396;0,3578704;0,6788264;0,3750512;0;1;0,7003021;40;1;0,1181641;0,1027175;0,01766017;2,17213
2;1,534592;instantiate;0;0;0,6747396;0,3578704;0,492194;0,8895486;0;0;0;40;95;0;0;0;0
2;2,183365;mouse;1;0;0,4820313;0,9018518;0,492194;0,8895486;0;1;0,6487732;40;1;0,1378021;0,04320323;0,01595777;3,240993
2;2,183365;instantiate;0;0;0,4820313;0,9018518;0,1075433;0,7941435;0;0;0;40;96;0;0;0;0
2;2,900497;mouse;1;0;0,1161458;0,8;0,1075433;0,7941435;0;1;0,7171326;40;1;0,1526642;0,06892049;0,01040688;1,489677
2;2,917313;instantiate;0;0;0,1161458;0,8;0,4703673;0,09055221;0;0;0;40;97;0;0;0;0
2;3,767181;mouse;1;0;0,4697917;0,06620371;0,4703673;0,09055221;0;1;0,8498688;40;1;0,1319427;0,06086498;0,02435531;2,339226
2;3,767181;instantiate;0;0;0,4697917;0,06620371;0,3756301;0,7223862;0;0;0;40;98;0;0;0;0
2;4,419647;mouse;1;0;0,3783854;0,7375;0,3756301;0,7223862;0;1;0,6524658;40;1;0,08465576;0,02812684;0,01536294;2,344814
2;4,450241;instantiate;0;0;0,3783854;0,7384259;0,9097301;0,5564257;0;0;0;40;99;0;0;0;0
2;5,250473;mouse;1;0;0,9065104;0,5490741;0,9097301;0,5564257;0;1;0,8002319;40;1;0,1331024;0,06210542;0,008025782;1,903827
2;5,250473;instantiate;0;0;0,9065104;0,5490741;0,3786687;0,4504374;0;0;0;40;100;0;0;0;0
2;6,135956;mouse;1;0;0,3848958;0,4606481;0,3786687;0,4504374;0;1;0,8854828;40;1;0,1194611;0,05839115;0,01195975;2,353878
2;6,135956;instantiate;0;0;0,3848958;0,4606481;0,3390596;0,8713616;0;0;0;40;101;0;0;0;0
2;6,735016;mouse;1;0;0,3408854;0,9027778;0,3390596;0,8713616;0;1;0,5990601;40;1;0,1368561;0,03638765;0,03146925;2,339736
2;6,76947;instantiate;0;0;0,3408854;0,9027778;0,674974;0,8263837;0;0;0;40;102;0;0;0;0
2;7,469315;mouse;1;0;0,6544271;0,8185185;0,674974;0,8263837;0;1;0,6998444;40;1;0,1655579;0,1621043;0,02200082;1,894945
